MON,DAY,HR,HR OF YR,DRY BULB,WET BULB
1,1,0,1,72,64.3
1,1,1,2,68,62.2
1,1,2,3,69.1,63.2
1,1,3,4,68,62.9
1,1,4,5,69.1,63.8
1,1,5,6,68,64.6
1,1,6,7,66.9,65
1,1,7,8,66.9,65.5
1,1,8,9,66.9,65.5
1,1,9,10,64.9,63.6
1,1,10,11,66,64.6
1,1,11,12,66,64.7
1,1,12,13,66.9,65
1,1,13,14,66,65.3
1,1,14,15,66.9,64.3
1,1,15,16,66.9,65
1,1,16,17,66.9,64.3
1,1,17,18,64.9,63
1,1,18,19,64,62.7
1,1,19,20,62.1,60.8
1,1,20,21,63,58.6
1,1,21,22,62.1,57.2
1,1,22,23,60.1,55.9
1,1,23,24,55.9,53.6
1,2,0,25,55,52.7
1,2,1,26,53.1,50.3
1,2,2,27,52,48.8
1,2,3,28,50,47.3
1,2,4,29,50,47.3
1,2,5,30,48,46.4
1,2,6,31,46.9,45.4
1,2,7,32,46,44.9
1,2,8,33,46.9,44.8
1,2,9,34,48.9,46.3
1,2,10,35,52,47.2
1,2,11,36,55.9,49.5
1,2,12,37,59,51.3
1,2,13,38,60.1,52.3
1,2,14,39,60.1,51.8
1,2,15,40,62.1,52.6
1,2,16,41,62.1,52.6
1,2,17,42,61,52.7
1,2,18,43,59,52.2
1,2,19,44,57.9,51.3
1,2,20,45,55.9,49.9
1,2,21,46,54,48.7
1,2,22,47,53.1,47.7
1,2,23,48,50,45.8
1,3,0,49,48,44.4
1,3,1,50,46.9,43.9
1,3,2,51,45,42.9
1,3,3,52,44.1,42.5
1,3,4,53,43,41.4
1,3,5,54,42.1,41
1,3,6,55,39.9,38.9
1,3,7,56,37.9,36.9
1,3,8,57,42.1,39.2
1,3,9,58,46.9,40.6
1,3,10,59,51.1,42.4
1,3,11,60,55.9,44
1,3,12,61,59,46.9
1,3,13,62,61,45.9
1,3,14,63,62.1,46.1
1,3,15,64,63,46
1,3,16,65,64,47.3
1,3,17,66,63,47.1
1,3,18,67,57.9,47.1
1,3,19,68,55,46.9
1,3,20,69,54,46.8
1,3,21,70,53.1,45.2
1,3,22,71,51.1,42
1,3,23,72,51.1,42
1,4,0,73,52,42.9
1,4,1,74,51.1,42.8
1,4,2,75,51.1,43.1
1,4,3,76,53.1,45.2
1,4,4,77,51.1,45.4
1,4,5,78,51.1,45.5
1,4,6,79,52,45.5
1,4,7,80,53.1,45.6
1,4,8,81,54,46
1,4,9,82,55.9,46.9
1,4,10,83,59,50
1,4,11,84,62.1,52.6
1,4,12,85,64.9,55.1
1,4,13,86,68,57.3
1,4,14,87,69.1,59.3
1,4,15,88,69.1,59.7
1,4,16,89,69.1,60.3
1,4,17,90,68,59.9
1,4,18,91,68,61
1,4,19,92,66.9,60.6
1,4,20,93,68,61.5
1,4,21,94,68,62.1
1,4,22,95,69.1,63.1
1,4,23,96,66.9,63.6
1,5,0,97,68,64
1,5,1,98,69.1,64.3
1,5,2,99,69.1,64.9
1,5,3,100,69.1,64.9
1,5,4,101,69.1,64.9
1,5,5,102,69.1,65.6
1,5,6,103,70,66.5
1,5,7,104,70,67.2
1,5,8,105,70,67.7
1,5,9,106,73,68.7
1,5,10,107,75.9,70.2
1,5,11,108,77,71.3
1,5,12,109,75.9,71
1,5,13,110,77,71.3
1,5,14,111,77,71.9
1,5,15,112,75.9,71
1,5,16,113,75.9,71
1,5,17,114,75.9,71.6
1,5,18,115,73.9,71
1,5,19,116,73,70.8
1,5,20,117,73,70.8
1,5,21,118,73,70.8
1,5,22,119,73,70.8
1,5,23,120,73,70.8
1,6,0,121,73,70.2
1,6,1,122,72,69.9
1,6,2,123,73,70.2
1,6,3,124,72,69.2
1,6,4,125,72,69.2
1,6,5,126,72,69.9
1,6,6,127,72,69.9
1,6,7,128,72,69.9
1,6,8,129,72,70.5
1,6,9,130,75,72.1
1,6,10,131,77,72.7
1,6,11,132,78.1,73
1,6,12,133,80.1,73.6
1,6,13,134,81,73.1
1,6,14,135,80.1,72.9
1,6,15,136,78.1,72.3
1,6,16,137,78.1,72.3
1,6,17,138,75.9,72.4
1,6,18,139,75,72.2
1,6,19,140,73.9,71.9
1,6,20,141,73.9,71.9
1,6,21,142,75,72.2
1,6,22,143,64,62.7
1,6,23,144,63,61.1
1,7,0,145,62.1,60.1
1,7,1,146,62.1,60.1
1,7,2,147,62.1,60.1
1,7,3,148,62.1,60.1
1,7,4,149,62.1,60.1
1,7,5,150,62.1,60.1
1,7,6,151,62.1,60.1
1,7,7,152,62.1,60.8
1,7,8,153,63,61.1
1,7,9,154,64.9,61.1
1,7,10,155,66,60.3
1,7,11,156,68,61.1
1,7,12,157,70,61.2
1,7,13,158,71.1,62.2
1,7,14,159,70,62.3
1,7,15,160,70,62.9
1,7,16,161,71.1,63.9
1,7,17,162,70,62.9
1,7,18,163,68,63.4
1,7,19,164,68,63.4
1,7,20,165,68,63.4
1,7,21,166,68,63.4
1,7,22,167,68,63.4
1,7,23,168,66.9,63.7
1,8,0,169,66,62.7
1,8,1,170,64.9,62.3
1,8,2,171,64.9,62.3
1,8,3,172,64.9,61.8
1,8,4,173,66,62.2
1,8,5,174,66,62.7
1,8,6,175,66,62.2
1,8,7,176,64.9,61.8
1,8,8,177,64.9,61.8
1,8,9,178,71.1,65.6
1,8,10,179,75,66.9
1,8,11,180,77,66.3
1,8,12,181,78.1,66.7
1,8,13,182,79,64.8
1,8,14,183,81,65
1,8,15,184,81,66
1,8,16,185,80.1,65.7
1,8,17,186,78.1,65.6
1,8,18,187,73.9,65.3
1,8,19,188,71.1,65.1
1,8,20,189,68,63.3
1,8,21,190,66,60.3
1,8,22,191,64.9,58.8
1,8,23,192,62.1,56
1,9,0,193,60.1,52.7
1,9,1,194,57.9,49.6
1,9,2,195,55,46.5
1,9,3,196,53.1,45.3
1,9,4,197,52,44.7
1,9,5,198,52,45.5
1,9,6,199,51.1,45.9
1,9,7,200,51.1,46.8
1,9,8,201,52,48.2
1,9,9,202,57,51.9
1,9,10,203,66,58.1
1,9,11,204,72,63.5
1,9,12,205,75.9,67.1
1,9,13,206,77,66.3
1,9,14,207,78.1,69
1,9,15,208,80.1,70.3
1,9,16,209,77,65.8
1,9,17,210,75,66.3
1,9,18,211,73,65.7
1,9,19,212,71.1,65
1,9,20,213,69.1,64.4
1,9,21,214,69.1,65.6
1,9,22,215,69.1,66.2
1,9,23,216,69.1,66.2
1,10,0,217,70,67.2
1,10,1,218,70,67.8
1,10,2,219,71.1,68.1
1,10,3,220,69.1,67.5
1,10,4,221,71.1,68.1
1,10,5,222,70,67.2
1,10,6,223,70,67.2
1,10,7,224,69.1,66.9
1,10,8,225,70,67.8
1,10,9,226,73,69.4
1,10,10,227,75.9,69
1,10,11,228,78.1,69
1,10,12,229,78.1,69
1,10,13,230,77,68.7
1,10,14,231,78.1,67.8
1,10,15,232,78.1,67.8
1,10,16,233,75.9,67.8
1,10,17,234,75.9,67.8
1,10,18,235,73.9,67.7
1,10,19,236,72,67.1
1,10,20,237,72,67.1
1,10,21,238,72,67.1
1,10,22,239,70,67.2
1,10,23,240,69.1,65.6
1,11,0,241,69.1,65.6
1,11,1,242,66.9,64.9
1,11,2,243,64.9,63.5
1,11,3,244,64,62.6
1,11,4,245,63,61.6
1,11,5,246,62.1,60.7
1,11,6,247,62.1,61.3
1,11,7,248,62.1,61.3
1,11,8,249,62.1,62
1,11,9,250,61,60.3
1,11,10,251,62.1,61.2
1,11,11,252,64,62.6
1,11,12,253,66.9,63.6
1,11,13,254,72,65.9
1,11,14,255,75.9,68.4
1,11,15,256,78.1,69.7
1,11,16,257,77,69.4
1,11,17,258,75,68.8
1,11,18,259,73.9,69
1,11,19,260,73,68.7
1,11,20,261,70,64.7
1,11,21,262,66.9,65.5
1,11,22,263,64.9,63.5
1,11,23,264,64,62.7
1,12,0,265,63,62.3
1,12,1,266,62.1,61.3
1,12,2,267,61,60.4
1,12,3,268,60.1,59.3
1,12,4,269,59,58.3
1,12,5,270,59,58.3
1,12,6,271,57.9,57.3
1,12,7,272,55.9,55.3
1,12,8,273,53.1,52.4
1,12,9,274,51.1,50.4
1,12,10,275,50,48.8
1,12,11,276,48,47.3
1,12,12,277,48.9,47.7
1,12,13,278,50,48.8
1,12,14,279,51.1,48.8
1,12,15,280,52,49.7
1,12,16,281,54,50
1,12,17,282,54,50
1,12,18,283,53.1,48.7
1,12,19,284,52,47.7
1,12,20,285,52,46.8
1,12,21,286,50,45.8
1,12,22,287,48.9,45.3
1,12,23,288,50,42.9
1,13,0,289,48,39
1,13,1,290,46,36.7
1,13,2,291,44.1,36.6
1,13,3,292,43,36.2
1,13,4,293,42.1,36.1
1,13,5,294,41,34.4
1,13,6,295,39.9,34.2
1,13,7,296,39.9,34.5
1,13,8,297,39,34.7
1,13,9,298,43,38.5
1,13,10,299,50,44.1
1,13,11,300,55,48.2
1,13,12,301,59,51.2
1,13,13,302,62.1,53.5
1,13,14,303,63,55.9
1,13,15,304,66,59.1
1,13,16,305,66.9,58.9
1,13,17,306,66.9,58.9
1,13,18,307,66.9,60
1,13,19,308,66.9,60.5
1,13,20,309,66.9,60.5
1,13,21,310,66.9,60.5
1,13,22,311,66.9,61.1
1,13,23,312,66.9,61.7
1,14,0,313,68,63.3
1,14,1,314,69.1,63.6
1,14,2,315,69.1,63.6
1,14,3,316,69.1,64.3
1,14,4,317,69.1,65.6
1,14,5,318,68,65.8
1,14,6,319,66.9,66.1
1,14,7,320,68,66.5
1,14,8,321,69.1,66.8
1,14,9,322,71.1,68.7
1,14,10,323,73.9,68.9
1,14,11,324,75.9,69.5
1,14,12,325,78.1,70.2
1,14,13,326,78.1,70.2
1,14,14,327,77,69.3
1,14,15,328,78.1,70.9
1,14,16,329,75.9,69
1,14,17,330,73.9,69.6
1,14,18,331,73,69.4
1,14,19,332,73,68.7
1,14,20,333,73,68.7
1,14,21,334,72,68.3
1,14,22,335,72,68.3
1,14,23,336,73,68.7
1,15,0,337,73,69.4
1,15,1,338,72,69.1
1,15,2,339,72,69.1
1,15,3,340,72,69.1
1,15,4,341,71.1,68.1
1,15,5,342,69.1,66.9
1,15,6,343,69.1,66.9
1,15,7,344,68,66.5
1,15,8,345,68,65.8
1,15,9,346,75,69.3
1,15,10,347,77,69.9
1,15,11,348,78.1,70.2
1,15,12,349,79,69.9
1,15,13,350,78.1,69
1,15,14,351,79,69.3
1,15,15,352,79,68.7
1,15,16,353,79,69.3
1,15,17,354,77,69.3
1,15,18,355,75,69.3
1,15,19,356,73,68.7
1,15,20,357,71.1,68.1
1,15,21,358,71.1,68.8
1,15,22,359,71.1,68.8
1,15,23,360,71.1,68.8
1,16,0,361,69.1,67.5
1,16,1,362,69.1,66.9
1,16,2,363,66.9,64.9
1,16,3,364,66,64.6
1,16,4,365,64.9,63.5
1,16,5,366,63,62.8
1,16,6,367,63,62.3
1,16,7,368,63,62.3
1,16,8,369,64.9,63.5
1,16,9,370,69.1,65.6
1,16,10,371,73,67.4
1,16,11,372,78.1,68.4
1,16,12,373,78.1,68.4
1,16,13,374,80.1,68.4
1,16,14,375,81,69.9
1,16,15,376,79,68.7
1,16,16,377,79,69.9
1,16,17,378,77,69.9
1,16,18,379,75.9,69.6
1,16,19,380,75,70.7
1,16,20,381,73.9,70.3
1,16,21,382,72,69.8
1,16,22,383,71.1,69.5
1,16,23,384,66.9,65.4
1,17,0,385,66,64.5
1,17,1,386,64.9,64.2
1,17,2,387,64.9,63.5
1,17,3,388,64.9,63.5
1,17,4,389,63,62.3
1,17,5,390,63,61.6
1,17,6,391,62.1,60.7
1,17,7,392,60.1,58.6
1,17,8,393,60.1,58.1
1,17,9,394,64,60
1,17,10,395,68,62.7
1,17,11,396,73,65.6
1,17,12,397,77,68.1
1,17,13,398,77,68.6
1,17,14,399,78.1,68.4
1,17,15,400,75.9,67.8
1,17,16,401,75.9,67.8
1,17,17,402,73.9,67.1
1,17,18,403,73,66.2
1,17,19,404,72,65.8
1,17,20,405,72,65.8
1,17,21,406,71.1,65
1,17,22,407,71.1,65.5
1,17,23,408,71.1,65.5
1,18,0,409,71.1,65.6
1,18,1,410,71.1,66.2
1,18,2,411,70,65.2
1,18,3,412,64,61.9
1,18,4,413,63,61
1,18,5,414,62.1,60
1,18,6,415,62.1,60
1,18,7,416,62.1,59.4
1,18,8,417,62.1,59.4
1,18,9,418,70,66.4
1,18,10,419,73.9,67.1
1,18,11,420,75.9,66.5
1,18,12,421,75.9,66.6
1,18,13,422,77,66.9
1,18,14,423,75.9,66.6
1,18,15,424,77,67.5
1,18,16,425,75.9,67.1
1,18,17,426,75.9,67.8
1,18,18,427,73.9,66
1,18,19,428,73,66.2
1,18,20,429,71.1,66.3
1,18,21,430,70,66.5
1,18,22,431,70,66.5
1,18,23,432,71.1,67.5
1,19,0,433,71.1,67.5
1,19,1,434,69.1,66.2
1,19,2,435,68,65.9
1,19,3,436,69.1,66.9
1,19,4,437,68,65.9
1,19,5,438,68,66.6
1,19,6,439,68,66.6
1,19,7,440,69.1,67.5
1,19,8,441,66.9,65.5
1,19,9,442,71.1,68.1
1,19,10,443,73,69.4
1,19,11,444,75.9,69.6
1,19,12,445,79,70
1,19,13,446,80.1,69.1
1,19,14,447,78.1,70.3
1,19,15,448,78.1,69.7
1,19,16,449,77,69.4
1,19,17,450,77,70
1,19,18,451,75,69.3
1,19,19,452,73.9,69.7
1,19,20,453,73,70.2
1,19,21,454,73,69.4
1,19,22,455,72,69.1
1,19,23,456,72,68.4
1,20,0,457,72,68.4
1,20,1,458,70,67.2
1,20,2,459,70,66.5
1,20,3,460,69.1,65.6
1,20,4,461,68,65.9
1,20,5,462,68,65.3
1,20,6,463,66.9,64.9
1,20,7,464,66.9,64.9
1,20,8,465,68,65.2
1,20,9,466,71.1,67.5
1,20,10,467,75,68.7
1,20,11,468,78.1,69
1,20,12,469,78.1,69
1,20,13,470,80.1,70.3
1,20,14,471,79,69.3
1,20,15,472,79,70.5
1,20,16,473,78.1,70.9
1,20,17,474,77,69.9
1,20,18,475,75,69.3
1,20,19,476,75,69.3
1,20,20,477,73.9,68.3
1,20,21,478,73.9,68.3
1,20,22,479,73.9,68.9
1,20,23,480,73.9,68.3
1,21,0,481,73.9,67.6
1,21,1,482,73,67.4
1,21,2,483,73,68
1,21,3,484,73,66.8
1,21,4,485,73,67.4
1,21,5,486,73,66.8
1,21,6,487,73,66.8
1,21,7,488,73,66.1
1,21,8,489,73,67.3
1,21,9,490,75.9,68.2
1,21,10,491,77,68.5
1,21,11,492,78.1,68.9
1,21,12,493,77,69.2
1,21,13,494,75.9,69.5
1,21,14,495,72,69
1,21,15,496,73.9,70.3
1,21,16,497,71.1,68.7
1,21,17,498,71.1,68.7
1,21,18,499,71.1,68.7
1,21,19,500,71.1,68.7
1,21,20,501,73,68.6
1,21,21,502,73,68.6
1,21,22,503,73.9,68.9
1,21,23,504,73.9,68.3
1,22,0,505,73,67.3
1,22,1,506,73.9,67.6
1,22,2,507,73,67.3
1,22,3,508,73,67.3
1,22,4,509,73,67.4
1,22,5,510,73,67.4
1,22,6,511,73.9,68.3
1,22,7,512,73.9,68.3
1,22,8,513,73.9,68.9
1,22,9,514,75.9,69.5
1,22,10,515,77,69.8
1,22,11,516,78.1,70.1
1,22,12,517,79,71.1
1,22,13,518,78.1,70.8
1,22,14,519,78.1,70.2
1,22,15,520,79,71.1
1,22,16,521,78.1,70.9
1,22,17,522,77,69.8
1,22,18,523,75,69.2
1,22,19,524,75,69.9
1,22,20,525,75,69.9
1,22,21,526,73.9,69.6
1,22,22,527,73.9,69.6
1,22,23,528,73.9,69.6
1,23,0,529,73,69.3
1,23,1,530,73,69.3
1,23,2,531,73,69.3
1,23,3,532,73,69.3
1,23,4,533,73,69.4
1,23,5,534,72,69.1
1,23,6,535,72,68.3
1,23,7,536,73,69.4
1,23,8,537,73,70.1
1,23,9,538,75.9,70.9
1,23,10,539,78.1,70.8
1,23,11,540,79,71.1
1,23,12,541,79,71.1
1,23,13,542,80.1,71.5
1,23,14,543,79,70.4
1,23,15,544,78.1,70.2
1,23,16,545,78.1,70.9
1,23,17,546,77,70.6
1,23,18,547,75,70
1,23,19,548,73.9,69.6
1,23,20,549,73,69.4
1,23,21,550,73,69.4
1,23,22,551,73,69.4
1,23,23,552,73,69.4
1,24,0,553,73,69.4
1,24,1,554,72,69.1
1,24,2,555,69.1,66.9
1,24,3,556,68,66.5
1,24,4,557,68,65.8
1,24,5,558,69.1,66.9
1,24,6,559,66.9,65.4
1,24,7,560,66,64.5
1,24,8,561,68,65.8
1,24,9,562,73.9,68.9
1,24,10,563,77,69.3
1,24,11,564,78.1,70.2
1,24,12,565,78.1,68.9
1,24,13,566,78.1,69.6
1,24,14,567,80.1,70.2
1,24,15,568,77,68.6
1,24,16,569,77,68.6
1,24,17,570,75.9,68.3
1,24,18,571,75.9,69.6
1,24,19,572,73.9,68.4
1,24,20,573,73.9,68.3
1,24,21,574,73,68.7
1,24,22,575,73,68.7
1,24,23,576,73,68.7
1,25,0,577,73,68.7
1,25,1,578,72,67.8
1,25,2,579,73,68.7
1,25,3,580,73,68.1
1,25,4,581,73,68.1
1,25,5,582,73,68.7
1,25,6,583,70,67.2
1,25,7,584,70,67.1
1,25,8,585,70,67.1
1,25,9,586,75,68.7
1,25,10,587,75.9,67.7
1,25,11,588,77,66.3
1,25,12,589,79,68.1
1,25,13,590,79,68.1
1,25,14,591,78.1,67.8
1,25,15,592,78.1,67.3
1,25,16,593,77,66.9
1,25,17,594,75.9,66.6
1,25,18,595,73.9,66.5
1,25,19,596,73,66.2
1,25,20,597,71.1,65.6
1,25,21,598,71.1,65
1,25,22,599,70,65.2
1,25,23,600,71.1,65.6
1,26,0,601,71.1,65.6
1,26,1,602,71.1,65.6
1,26,2,603,71.1,65
1,26,3,604,70,63.5
1,26,4,605,69.1,61.9
1,26,5,606,68,62.1
1,26,6,607,68,62.1
1,26,7,608,68,62.8
1,26,8,609,69.1,64.3
1,26,9,610,75,68
1,26,10,611,75.9,67.7
1,26,11,612,77,68.6
1,26,12,613,79,69.9
1,26,13,614,79,69.9
1,26,14,615,79,70.5
1,26,15,616,77,69.3
1,26,16,617,77,69.3
1,26,17,618,75.9,69
1,26,18,619,75,69.3
1,26,19,620,73.9,69.7
1,26,20,621,73.9,69.7
1,26,21,622,73,69.4
1,26,22,623,73,69.4
1,26,23,624,73,69.4
1,27,0,625,73,68.7
1,27,1,626,73,68.7
1,27,2,627,73,68.1
1,27,3,628,72,67.8
1,27,4,629,72,67.8
1,27,5,630,73,68.7
1,27,6,631,73,68.7
1,27,7,632,73,69.4
1,27,8,633,73.9,68.4
1,27,9,634,73.9,66.5
1,27,10,635,77,66.3
1,27,11,636,75.9,67.1
1,27,12,637,77,69.9
1,27,13,638,79,70.5
1,27,14,639,80.1,70.9
1,27,15,640,79,71.3
1,27,16,641,77,70
1,27,17,642,77,68.2
1,27,18,643,75.9,67.2
1,27,19,644,73.9,67.2
1,27,20,645,73,67.5
1,27,21,646,71.1,66.9
1,27,22,647,70,67.2
1,27,23,648,70,66.5
1,28,0,649,69.1,66.9
1,28,1,650,68,66.6
1,28,2,651,70,68.6
1,28,3,652,70,67.9
1,28,4,653,70,68.6
1,28,5,654,70,68.6
1,28,6,655,70,68.6
1,28,7,656,71.1,69.6
1,28,8,657,69.1,66.9
1,28,9,658,69.1,66.9
1,28,10,659,70,66.5
1,28,11,660,72,67.2
1,28,12,661,75.9,67.2
1,28,13,662,75.9,67.2
1,28,14,663,79,68.2
1,28,15,664,78.1,65.6
1,28,16,665,77,64.2
1,28,17,666,75,61.5
1,28,18,667,72,60.4
1,28,19,668,69.1,59.3
1,28,20,669,64.9,58.2
1,28,21,670,64,57.8
1,28,22,671,63,57
1,28,23,672,61,56.2
1,29,0,673,62.1,56
1,29,1,674,59,54.8
1,29,2,675,57.9,54.4
1,29,3,676,55.9,52.4
1,29,4,677,55,51
1,29,5,678,57,52.9
1,29,6,679,55.9,50.9
1,29,7,680,55,50.5
1,29,8,681,54,50
1,29,9,682,57,50
1,29,10,683,60.1,52.7
1,29,11,684,63,53.4
1,29,12,685,66,55.1
1,29,13,686,68,56.4
1,29,14,687,70,57.6
1,29,15,688,71.1,58
1,29,16,689,71.1,57.6
1,29,17,690,69.1,58.7
1,29,18,691,66,58.1
1,29,19,692,64.9,58.1
1,29,20,693,63,56.9
1,29,21,694,61,55.6
1,29,22,695,59,54.7
1,29,23,696,57.9,53.8
1,30,0,697,55.9,53
1,30,1,698,55.9,53.5
1,30,2,699,55,53.1
1,30,3,700,55,53.1
1,30,4,701,55,52.6
1,30,5,702,55,52.6
1,30,6,703,54,52.2
1,30,7,704,53.1,51.2
1,30,8,705,53.1,50.6
1,30,9,706,57.9,52.2
1,30,10,707,64,56.7
1,30,11,708,66.9,57.4
1,30,12,709,71.1,59
1,30,13,710,73,59.7
1,30,14,711,75,60
1,30,15,712,73.9,59.1
1,30,16,713,73.9,58.2
1,30,17,714,72,58.4
1,30,18,715,70,57.6
1,30,19,716,66.9,56.4
1,30,20,717,66,56
1,30,21,718,62.1,56.6
1,30,22,719,59,53.7
1,30,23,720,59,52.2
1,31,0,721,57.9,50.4
1,31,1,722,55,49.1
1,31,2,723,54,48.7
1,31,3,724,52,47.2
1,31,4,725,51.1,47.3
1,31,5,726,48.9,45.4
1,31,6,727,48.9,45.4
1,31,7,728,50,46.3
1,31,8,729,52,48.2
1,31,9,730,57,50.9
1,31,10,731,62.1,54.5
1,31,11,732,66,55.6
1,31,12,733,69.1,54.3
1,31,13,734,71.1,53.3
1,31,14,735,72,53.7
1,31,15,736,73,55.1
1,31,16,737,72,55.1
1,31,17,738,70,52.5
1,31,18,739,68,53.5
1,31,19,740,63.3,54
1,31,20,741,61.9,54.1
1,31,21,742,60.8,54
1,31,22,743,59.5,54.5
1,31,23,744,58.6,54.6
2,1,0,745,59,54.8
2,1,1,746,59,54.8
2,1,2,747,58.6,54.6
2,1,3,748,58.1,54.4
2,1,4,749,58.5,54.6
2,1,5,750,59,54.8
2,1,6,751,59.9,55.6
2,1,7,752,57.9,54.9
2,1,8,753,57.9,54.9
2,1,9,754,64,58.4
2,1,10,755,71.1,62.1
2,1,11,756,73,61.7
2,1,12,757,73.9,61.5
2,1,13,758,75,62.9
2,1,14,759,73.9,62
2,1,15,760,73,62.8
2,1,16,761,73,62.8
2,1,17,762,72,62.9
2,1,18,763,70,61.7
2,1,19,764,69.1,61.9
2,1,20,765,68,61.5
2,1,21,766,66.9,61.8
2,1,22,767,66,60.8
2,1,23,768,64.9,60.4
2,2,0,769,64.9,59.9
2,2,1,770,63,59.7
2,2,2,771,63,59.2
2,2,3,772,63,59.2
2,2,4,773,64,59.6
2,2,5,774,63,59.2
2,2,6,775,60.1,57.5
2,2,7,776,59,56.5
2,2,8,777,61,57.3
2,2,9,778,66.9,60.6
2,2,10,779,71.1,63.9
2,2,11,780,75,64
2,2,12,781,75.9,64.3
2,2,13,782,75.9,64.3
2,2,14,783,75,66.3
2,2,15,784,75,66.9
2,2,16,785,73.9,67.2
2,2,17,786,73,67.5
2,2,18,787,73,67.5
2,2,19,788,72,67.1
2,2,20,789,71.1,66.9
2,2,21,790,68,64.6
2,2,22,791,66.9,63.6
2,2,23,792,68,65.3
2,3,0,793,68,65.3
2,3,1,794,68,64.6
2,3,2,795,69.1,66.9
2,3,3,796,70,67.8
2,3,4,797,70,67.8
2,3,5,798,71.1,67.6
2,3,6,799,71.1,68.2
2,3,7,800,71.1,68.2
2,3,8,801,70,67.2
2,3,9,802,71.1,67.6
2,3,10,803,73.9,69
2,3,11,804,73.9,69.7
2,3,12,805,75.9,69.6
2,3,13,806,78.1,71
2,3,14,807,77,70
2,3,15,808,77,70.7
2,3,16,809,75.9,69.1
2,3,17,810,75.9,69.1
2,3,18,811,75,66.9
2,3,19,812,73,66.3
2,3,20,813,72,67.9
2,3,21,814,69.1,66.2
2,3,22,815,68,65.9
2,3,23,816,66.9,65.5
2,4,0,817,66.9,64.9
2,4,1,818,66.9,64.9
2,4,2,819,66.9,65
2,4,3,820,66.9,65
2,4,4,821,66.9,65.5
2,4,5,822,66,64.6
2,4,6,823,66,63.9
2,4,7,824,64.9,63.5
2,4,8,825,64.9,63.5
2,4,9,826,64.9,63.5
2,4,10,827,64.9,62.9
2,4,11,828,63,61
2,4,12,829,64.9,62.3
2,4,13,830,68,64
2,4,14,831,71.1,65.1
2,4,15,832,71.1,65.1
2,4,16,833,70,64.7
2,4,17,834,69.1,63.7
2,4,18,835,69.1,63.7
2,4,19,836,68,63.3
2,4,20,837,66.9,62.4
2,4,21,838,64.9,61
2,4,22,839,63,59.7
2,4,23,840,63,59.2
2,5,0,841,63,59.2
2,5,1,842,62.1,58.8
2,5,2,843,62.1,58.8
2,5,3,844,62.1,58.8
2,5,4,845,61,58.4
2,5,5,846,62.1,58.8
2,5,6,847,63,59.7
2,5,7,848,62.1,60
2,5,8,849,66.9,62.4
2,5,9,850,69.1,63.1
2,5,10,851,70,62.8
2,5,11,852,71.1,63.2
2,5,12,853,72,62.9
2,5,13,854,71.1,62.1
2,5,14,855,70,61.7
2,5,15,856,71.1,61.5
2,5,16,857,70,61.1
2,5,17,858,69.1,59.7
2,5,18,859,69.1,60.3
2,5,19,860,69.1,60.8
2,5,20,861,68,59.3
2,5,21,862,66.9,58.9
2,5,22,863,66.9,58.4
2,5,23,864,66,57.5
2,6,0,865,66,57.5
2,6,1,866,66.9,58.4
2,6,2,867,66.9,58.4
2,6,3,868,66.9,58.9
2,6,4,869,66.9,59.5
2,6,5,870,66.9,58.9
2,6,6,871,66.9,59.5
2,6,7,872,66.9,59.5
2,6,8,873,66.9,58.9
2,6,9,874,69.1,60.3
2,6,10,875,70,61.1
2,6,11,876,72,62.4
2,6,12,877,73,62.2
2,6,13,878,72,61.9
2,6,14,879,73,63.3
2,6,15,880,72,63
2,6,16,881,73,63.3
2,6,17,882,71.1,63.2
2,6,18,883,71.1,63.2
2,6,19,884,70,63.5
2,6,20,885,70,63.5
2,6,21,886,70,64
2,6,22,887,70,64
2,6,23,888,71.1,64.4
2,7,0,889,71.1,65.1
2,7,1,890,70,65.3
2,7,2,891,71.1,66.3
2,7,3,892,71.1,66.9
2,7,4,893,71.1,66.9
2,7,5,894,71.1,67.6
2,7,6,895,72,67.9
2,7,7,896,71.1,67.6
2,7,8,897,72,68.5
2,7,9,898,73.9,69
2,7,10,899,75,70.1
2,7,11,900,77,70.6
2,7,12,901,78.1,72.3
2,7,13,902,80.1,72.3
2,7,14,903,80.1,71.6
2,7,15,904,79,71.3
2,7,16,905,80.1,69.7
2,7,17,906,79,70.6
2,7,18,907,77,70
2,7,19,908,75.9,70.4
2,7,20,909,73.9,70.5
2,7,21,910,73.9,70.5
2,7,22,911,70,67.8
2,7,23,912,70,68.6
2,8,0,913,70,67.9
2,8,1,914,70,67.9
2,8,2,915,69.1,67
2,8,3,916,69.1,67
2,8,4,917,69.1,67
2,8,5,918,69.1,66.3
2,8,6,919,66.9,63.7
2,8,7,920,66,63.4
2,8,8,921,66,62.7
2,8,9,922,66.9,62.4
2,8,10,923,66,60.3
2,8,11,924,66.9,59.5
2,8,12,925,68,58.3
2,8,13,926,70,58.7
2,8,14,927,72,59.4
2,8,15,928,73,58.4
2,8,16,929,73,57.9
2,8,17,930,73,58.8
2,8,18,931,70,57.2
2,8,19,932,66.9,56
2,8,20,933,64,55.8
2,8,21,934,63,56.4
2,8,22,935,61,55.6
2,8,23,936,59,54.3
2,9,0,937,57,52.9
2,9,1,938,57,52.9
2,9,2,939,55.9,53.1
2,9,3,940,55,52.1
2,9,4,941,55,52.1
2,9,5,942,55,51.5
2,9,6,943,54,51.1
2,9,7,944,54,50.6
