MON,DAY,HR,HR OF YR,DRY BULB,WET BULB
4,4,3,2236,64.00,60.20
4,4,4,2237,64.40,60.80
4,4,5,2238,64.60,61.00
4,4,6,2239,64.90,61.80
4,4,7,2240,66.40,63.00
4,4,8,2241,67.60,64.30
4,4,9,2242,69.10,65.70
4,4,10,2243,70.30,66.00
4,4,11,2244,71.80,66.70
4,4,12,2245,73.00,66.90
4,4,13,2246,73.00,67.10
4,4,14,2247,73.00,67.40
4,4,15,2248,73.00,67.50
4,4,16,2249,71.40,67.00
4,4,17,2250,69.60,66.00
4,4,18,2251,68.00,65.40
4,4,19,2252,67.60,65.50
4,4,20,2253,67.30,65.50
4,4,21,2254,66.90,65.60
4,4,22,2255,66.60,65.00
4,4,23,2256,66.40,64.60
4,5,0,2257,66.00,64.00
4,5,1,2258,66.00,63.90
4,5,2,2259,66.00,63.70
4,5,3,2260,66.00,63.50
4,5,4,2261,65.70,63.40
4,5,5,2262,65.30,63.20
4,5,6,2263,64.90,63.10
4,5,7,2264,66.40,64.10
4,5,8,2265,67.60,64.80
4,5,9,2266,69.10,65.80
4,5,10,2267,70.70,65.70
4,5,11,2268,72.30,65.80
4,5,12,2269,73.90,65.40
4,5,13,2270,72.70,64.40
4,5,14,2271,71.20,63.00
4,5,15,2272,70.00,61.80
4,5,16,2273,68.40,60.50
4,5,17,2274,66.60,59.20
4,5,18,2275,64.90,57.80
4,5,19,2276,61.90,55.80
4,5,20,2277,59.00,54.00
4,5,21,2278,55.90,51.90
4,5,22,2279,55.20,51.20
4,5,23,2280,54.70,50.70
4,6,0,2281,54.00,50.10
4,6,1,2282,53.20,49.70
4,6,2,2283,52.70,49.60
4,6,3,2284,52.00,49.20
4,6,4,2285,51.60,49.00
4,6,5,2286,51.40,49.00
4,6,6,2287,51.10,48.70
4,6,7,2288,51.40,49.00
4,6,8,2289,51.60,48.90
4,6,9,2290,52.00,49.10
4,6,10,2291,54.30,50.70
4,6,11,2292,56.70,52.40
4,6,12,2293,59.00,53.70
4,6,13,2294,62.10,55.30
4,6,14,2295,64.90,56.40
4,6,15,2296,68.00,57.80
4,6,16,2297,66.40,57.00
4,6,17,2298,64.60,56.00
4,6,18,2299,63.00,55.30
4,6,19,2300,59.40,53.90
4,6,20,2301,55.60,52.10
4,6,21,2302,52.00,50.20
4,6,22,2303,51.60,50.10
4,6,23,2304,51.40,50.40
4,7,0,2305,51.10,50.40
4,7,1,2306,48.40,47.90
4,7,2,2307,45.70,45.50
4,7,3,2308,43.00,42.90
4,7,4,2309,43.70,43.60
4,7,5,2310,44.20,44.10
4,7,6,2311,45.00,44.90
4,7,7,2312,49.60,48.80
4,7,8,2313,54.30,52.40
4,7,9,2314,59.00,55.80
4,7,10,2315,63.30,58.50
4,7,11,2316,67.60,61.00
4,7,12,2317,72.00,62.90
4,7,13,2318,73.20,63.10
4,7,14,2319,74.70,63.80
4,7,15,2320,75.90,64.20
4,7,16,2321,75.00,63.60
4,7,17,2322,73.90,63.30
4,7,18,2323,73.00,62.80
4,7,19,2324,70.30,62.00
4,7,20,2325,67.60,61.00
4,7,21,2326,64.90,59.90
4,7,22,2327,61.90,58.30
4,7,23,2328,59.00,56.70
4,8,0,2329,55.90,54.70
4,8,1,2330,55.90,54.70
4,8,2,2331,55.90,54.70
4,8,3,2332,55.90,54.70
4,8,4,2333,55.20,54.20
4,8,5,2334,54.70,53.90
4,8,6,2335,54.00,53.40
4,8,7,2336,57.60,56.30
4,8,8,2337,61.30,59.40
4,8,9,2338,64.90,62.30
4,8,10,2339,68.00,63.60
4,8,11,2340,70.90,64.10
4,8,12,2341,73.90,64.80
4,8,13,2342,75.40,65.10
4,8,14,2343,76.60,65.00
4,8,15,2344,78.10,65.00
4,8,16,2345,77.70,65.10
4,8,17,2346,77.40,64.80
4,8,18,2347,77.00,64.70
4,8,19,2348,75.40,64.80
4,8,20,2349,73.60,64.30
4,8,21,2350,72.00,64.20
4,8,22,2351,71.20,64.10
4,8,23,2352,70.70,64.20
4,9,0,2353,70.00,64.10
4,9,1,2354,69.60,64.80
4,9,2,2355,69.40,65.60
4,9,3,2356,69.10,66.30
4,9,4,2357,68.40,66.10
4,9,5,2358,67.60,65.80
4,9,6,2359,66.90,65.60
4,9,7,2360,67.30,65.50
4,9,8,2361,67.60,65.50
4,9,9,2362,68.00,65.30
4,9,10,2363,70.30,66.90
4,9,11,2364,72.70,68.70
4,9,12,2365,75.00,70.10
4,9,13,2366,76.60,70.70
4,9,14,2367,78.40,71.40
4,9,15,2368,80.10,71.60
4,9,16,2369,76.50,69.80
4,9,17,2370,72.70,67.40
4,9,18,2371,69.10,65.10
4,9,19,2372,67.60,64.20
4,9,20,2373,66.40,63.40
4,9,21,2374,64.90,62.40
4,9,22,2375,63.30,61.30
4,9,23,2376,61.70,60.10
4,10,0,2377,60.10,58.80
4,10,1,2378,60.40,59.20
4,10,2,2379,60.60,59.40
4,10,3,2380,61.00,59.70
4,10,4,2381,60.60,59.40
4,10,5,2382,60.40,59.20
4,10,6,2383,60.10,58.70
4,10,7,2384,62.80,59.90
4,10,8,2385,65.30,60.40
4,10,9,2386,68.00,61.10
4,10,10,2387,69.60,61.10
4,10,11,2388,71.40,61.40
4,10,12,2389,73.00,61.20
4,10,13,2390,73.90,61.00
4,10,14,2391,75.00,61.40
4,10,15,2392,75.90,61.20
4,10,16,2393,74.30,60.80
4,10,17,2394,72.70,60.60
4,10,18,2395,71.10,60.00
4,10,19,2396,68.40,58.90
4,10,20,2397,65.70,57.50
4,10,21,2398,63.00,56.00
4,10,22,2399,61.30,55.30
4,10,23,2400,59.50,54.40
4,11,0,2401,57.90,53.90
4,11,1,2402,56.30,52.40
4,11,2,2403,54.70,51.10
4,11,3,2404,53.10,49.70
4,11,4,2405,52.00,49.30
4,11,5,2406,51.10,48.90
4,11,6,2407,50.00,48.30
4,11,7,2408,54.00,50.80
4,11,8,2409,58.10,53.10
4,11,9,2410,62.10,55.00
4,11,10,2411,64.00,56.40
4,11,11,2412,66.00,57.70
4,11,12,2413,68.00,58.80
4,11,13,2414,68.40,59.00
4,11,14,2415,68.70,59.30
4,11,15,2416,69.10,59.30
4,11,16,2417,67.60,58.60
4,11,17,2418,66.40,58.00
4,11,18,2419,64.90,57.10
4,11,19,2420,62.20,55.90
4,11,20,2421,59.70,54.40
4,11,21,2422,57.00,52.90
4,11,22,2423,55.90,52.20
4,11,23,2424,55.00,51.80
4,12,0,2425,54.00,51.10
4,12,1,2426,54.30,51.40
4,12,2,2427,54.70,51.80
4,12,3,2428,55.00,52.10
4,12,4,2429,55.00,51.90
4,12,5,2430,55.00,51.80
4,12,6,2431,55.00,51.50
4,12,7,2432,57.40,52.90
4,12,8,2433,59.70,54.00
4,12,9,2434,62.10,55.00
4,12,10,2435,63.30,55.10
4,12,11,2436,64.80,55.30
4,12,12,2437,66.00,55.10
4,12,13,2438,66.00,55.60
4,12,14,2439,66.00,56.00
4,12,15,2440,66.00,56.60
4,12,16,2441,64.90,56.00
4,12,17,2442,64.00,55.80
4,12,18,2443,63.00,55.40
4,12,19,2444,61.70,55.20
4,12,20,2445,60.30,55.00
4,12,21,2446,59.00,54.80
4,12,22,2447,58.60,55.00
4,12,23,2448,58.30,55.20
4,13,0,2449,57.90,55.50
4,13,1,2450,57.90,55.40
4,13,2,2451,57.90,55.40
4,13,3,2452,57.90,55.50
4,13,4,2453,58.30,55.50
4,13,5,2454,58.60,55.40
4,13,6,2455,59.00,55.50
4,13,7,2456,60.10,56.60
4,13,8,2457,61.00,57.70
4,13,9,2458,62.10,59.00
4,13,10,2459,62.40,59.60
4,13,11,2460,62.60,60.40
4,13,12,2461,63.00,61.20
4,13,13,2462,62.60,61.00
4,13,14,2463,62.40,61.00
4,13,15,2464,62.10,60.90
4,13,16,2465,61.30,60.20
4,13,17,2466,60.80,59.70
4,13,18,2467,60.10,58.90
4,13,19,2468,59.70,58.60
4,13,20,2469,59.40,58.30
4,13,21,2470,59.00,57.90
4,13,22,2471,59.00,57.90
4,13,23,2472,59.00,57.90
4,14,0,2473,59.00,57.90
4,14,1,2474,58.30,57.40
4,14,2,2475,57.70,57.20
4,14,3,2476,57.00,56.50
4,14,4,2477,55.90,55.70
4,14,5,2478,55.00,55.00
4,14,6,2479,54.00,54.00
4,14,7,2480,56.30,55.90
4,14,8,2481,58.60,57.50
4,14,9,2482,61.00,59.10
4,14,10,2483,63.00,60.00
4,14,11,2484,64.90,60.50
4,14,12,2485,66.90,61.30
4,14,13,2486,67.60,61.50
4,14,14,2487,68.40,62.20
4,14,15,2488,69.10,62.70
4,14,16,2489,68.70,62.10
4,14,17,2490,68.40,61.30
4,14,18,2491,68.00,60.50
4,14,19,2492,64.00,59.00
4,14,20,2493,59.90,57.00
4,14,21,2494,55.90,54.80
4,14,22,2495,55.60,54.60
4,14,23,2496,55.40,54.80
4,15,0,2497,55.00,54.40
4,15,1,2498,54.70,54.30
4,15,2,2499,54.30,53.70
4,15,3,2500,54.00,53.50
4,15,4,2501,52.30,51.90
4,15,5,2502,50.50,50.40
4,15,6,2503,48.90,48.90
4,15,7,2504,54.90,53.70
4,15,8,2505,61.00,58.20
4,15,9,2506,66.90,62.50
4,15,10,2507,68.90,62.80
4,15,11,2508,71.10,63.60
4,15,12,2509,73.00,63.90
4,15,13,2510,73.90,64.60
4,15,14,2511,75.00,65.30
4,15,15,2512,75.90,66.00
4,15,16,2513,74.70,66.10
4,15,17,2514,73.20,65.60
4,15,18,2515,72.00,65.40
4,15,19,2516,70.00,64.50
4,15,20,2517,68.00,63.60
4,15,21,2518,66.00,62.70
4,15,22,2519,63.70,61.60
4,15,23,2520,61.30,60.30
4,16,0,2521,59.00,59.00
4,16,1,2522,58.30,58.30
4,16,2,2523,57.70,57.70
4,16,3,2524,57.00,57.00
4,16,4,2525,56.30,56.30
4,16,5,2526,55.80,55.80
4,16,6,2527,55.00,55.00
4,16,7,2528,60.10,58.80
4,16,8,2529,64.90,62.00
4,16,9,2530,70.00,65.30
4,16,10,2531,73.40,67.20
4,16,11,2532,76.60,69.10
4,16,12,2533,80.10,70.90
4,16,13,2534,80.80,70.70
4,16,14,2535,81.30,70.50
4,16,15,2536,82.00,70.30
4,16,16,2537,79.70,69.20
4,16,17,2538,77.40,68.30
4,16,18,2539,75.00,67.00
4,16,19,2540,73.40,66.80
4,16,20,2541,71.60,66.30
4,16,21,2542,70.00,66.00
4,16,22,2543,68.00,64.10
4,16,23,2544,66.00,62.20
4,17,0,2545,64.00,60.20
4,17,1,2546,62.10,59.10
4,17,2,2547,59.90,57.70
4,17,3,2548,57.90,56.30
4,17,4,2549,59.40,57.90
4,17,5,2550,60.60,59.20
4,17,6,2551,62.10,60.90
4,17,7,2552,63.70,61.90
4,17,8,2553,65.30,62.80
4,17,9,2554,66.90,63.80
4,17,10,2555,66.60,63.20
4,17,11,2556,66.40,62.80
4,17,12,2557,66.00,62.30
4,17,13,2558,66.40,63.10
4,17,14,2559,66.60,63.70
4,17,15,2560,66.90,64.50
4,17,16,2561,66.90,64.20
4,17,17,2562,66.90,64.00
4,17,18,2563,66.90,63.90
4,17,19,2564,65.70,63.50
4,17,20,2565,64.20,63.10
4,17,21,2566,63.00,62.60
4,17,22,2567,63.00,62.60
4,17,23,2568,63.00,62.60
4,18,0,2569,63.00,62.60
4,18,1,2570,62.10,61.60
4,18,2,2571,61.00,60.20
4,18,3,2572,60.10,59.00
4,18,4,2573,58.50,57.50
4,18,5,2574,56.70,55.70
4,18,6,2575,55.00,54.10
4,18,7,2576,56.70,55.10
4,18,8,2577,58.50,56.00
4,18,9,2578,60.10,56.60
4,18,10,2579,60.80,56.90
4,18,11,2580,61.30,56.80
4,18,12,2581,62.10,56.90
4,18,13,2582,62.40,58.20
4,18,14,2583,62.60,59.30
4,18,15,2584,63.00,60.60
4,18,16,2585,62.10,58.80
4,18,17,2586,61.00,56.80
4,18,18,2587,60.10,55.00
4,18,19,2588,59.40,54.30
4,18,20,2589,58.60,53.60
4,18,21,2590,57.90,52.90
4,18,22,2591,57.00,52.30
4,18,23,2592,55.90,51.30
4,19,0,2593,55.00,50.70
4,19,1,2594,54.00,49.50
4,19,2,2595,53.10,48.60
4,19,3,2596,52.00,47.40
4,19,4,2597,51.30,46.50
4,19,5,2598,50.70,46.00
4,19,6,2599,50.00,45.00
4,19,7,2600,51.10,46.20
4,19,8,2601,52.00,47.00
4,19,9,2602,53.10,47.80
4,19,10,2603,56.30,50.10
4,19,11,2604,59.70,52.10
4,19,12,2605,63.00,53.90
4,19,13,2606,64.20,54.60
4,19,14,2607,65.70,55.10
4,19,15,2608,66.90,55.50
4,19,16,2609,64.60,55.20
4,19,17,2610,62.40,54.70
4,19,18,2611,60.10,53.70
4,19,19,2612,57.00,52.00
4,19,20,2613,54.10,50.40
4,19,21,2614,51.10,48.30
4,19,22,2615,50.00,47.50
4,19,23,2616,49.10,46.80
4,20,0,2617,48.00,45.90
4,20,1,2618,46.80,45.10
4,20,2,2619,45.30,44.10
4,20,3,2620,44.10,43.00
4,20,4,2621,43.70,42.70
4,20,5,2622,43.30,42.40
4,20,6,2623,43.00,41.90
4,20,7,2624,46.40,44.20
4,20,8,2625,49.60,46.00
4,20,9,2626,53.10,47.70
4,20,10,2627,55.80,49.50
4,20,11,2628,58.30,51.10
4,20,12,2629,61.00,52.60
4,20,13,2630,62.20,53.50
4,20,14,2631,63.70,54.30
4,20,15,2632,64.90,55.20
4,20,16,2633,64.60,55.10
4,20,17,2634,64.40,55.00
4,20,18,2635,64.00,54.80
4,20,19,2636,61.00,53.80
4,20,20,2637,58.10,52.50
4,20,21,2638,55.00,51.00
4,20,22,2639,53.80,50.40
4,20,23,2640,52.30,49.60
4,21,0,2641,51.10,48.80
4,21,1,2642,50.70,48.80
4,21,2,2643,50.40,48.90
4,21,3,2644,50.00,48.80
4,21,4,2645,49.30,48.30
4,21,5,2646,48.70,47.90
4,21,6,2647,48.00,47.30
4,21,7,2648,52.70,50.90
4,21,8,2649,57.40,54.10
4,21,9,2650,62.10,57.10
4,21,10,2651,66.40,59.60
4,21,11,2652,70.70,61.50
4,21,12,2653,75.00,63.40
4,21,13,2654,76.60,63.80
4,21,14,2655,78.40,64.70
4,21,15,2656,80.10,65.20
4,21,16,2657,79.30,64.80
4,21,17,2658,78.80,65.00
4,21,18,2659,78.10,64.50
4,21,19,2660,75.40,64.20
4,21,20,2661,72.70,63.30
4,21,21,2662,70.00,62.30
4,21,22,2663,68.70,61.50
4,21,23,2664,67.30,60.70
4,22,0,2665,66.00,59.70
4,22,1,2666,63.30,57.10
4,22,2,2667,60.60,54.40
4,22,3,2668,57.90,51.80
4,22,4,2669,57.60,52.70
4,22,5,2670,57.40,53.80
4,22,6,2671,57.00,54.60
4,22,7,2672,61.70,55.40
4,22,8,2673,66.40,55.40
4,22,9,2674,71.10,54.30
4,22,10,2675,72.30,55.70
4,22,11,2676,73.80,57.10
4,22,12,2677,75.00,58.60
4,22,13,2678,76.60,59.20
4,22,14,2679,78.40,60.00
4,22,15,2680,80.10,60.50
4,22,16,2681,79.30,59.90
4,22,17,2682,78.80,59.90
4,22,18,2683,78.10,59.50
4,22,19,2684,74.10,58.00
4,22,20,2685,70.00,56.30
4,22,21,2686,66.00,54.30
4,22,22,2687,64.40,52.40
4,22,23,2688,62.60,50.50
4,23,0,2689,61.00,48.60
4,23,1,2690,59.00,47.70
4,23,2,2691,57.00,46.90
4,23,3,2692,55.00,45.80
4,23,4,2693,53.80,45.30
4,23,5,2694,52.30,44.50
4,23,6,2695,51.10,43.90
4,23,7,2696,55.00,46.70
4,23,8,2697,59.00,49.40
4,23,9,2698,63.00,51.80
4,23,10,2699,64.60,52.70
4,23,11,2700,66.40,53.40
4,23,12,2701,68.00,54.20
4,23,13,2702,68.40,55.00
4,23,14,2703,68.70,55.50
4,23,15,2704,69.10,56.40
4,23,16,2705,67.10,56.00
4,23,17,2706,64.90,55.40
4,23,18,2707,63.00,54.90
4,23,19,2708,61.00,53.60
4,23,20,2709,59.00,52.40
4,23,21,2710,57.00,51.00
4,23,22,2711,55.00,49.60
4,23,23,2712,53.10,48.40
4,24,0,2713,51.10,46.80
4,24,1,2714,48.70,45.30
4,24,2,2715,46.40,43.70
4,24,3,2716,44.10,42.00
4,24,4,2717,43.30,41.50
4,24,5,2718,42.80,41.20
4,24,6,2719,42.10,40.50
4,24,7,2720,46.80,43.80
4,24,8,2721,51.30,46.50
4,24,9,2722,55.90,49.00
4,24,10,2723,58.30,50.60
4,24,11,2724,60.60,51.70
4,24,12,2725,63.00,52.90
4,24,13,2726,64.20,53.60
4,24,14,2727,65.70,54.10
4,24,15,2728,66.90,54.60
4,24,16,2729,65.30,53.80
4,24,17,2730,63.70,52.70
4,24,18,2731,62.10,51.70
4,24,19,2732,58.50,50.60
4,24,20,2733,54.70,48.70
4,24,21,2734,51.10,46.80
4,24,22,2735,49.50,46.30
4,24,23,2736,47.70,45.30
4,25,0,2737,46.00,44.40
4,25,1,2738,45.00,43.60
4,25,2,2739,44.10,43.00
4,25,3,2740,43.00,42.00
4,25,4,2741,42.30,41.50
4,25,5,2742,41.70,41.00
4,25,6,2743,41.00,40.40
4,25,7,2744,48.00,45.50
4,25,8,2745,55.00,49.60
4,25,9,2746,62.10,53.10
4,25,10,2747,65.10,54.60
4,25,11,2748,68.00,55.80
4,25,12,2749,71.10,56.70
4,25,13,2750,72.30,57.50
4,25,14,2751,73.80,58.00
4,25,15,2752,75.00,58.60
4,25,16,2753,73.90,57.30
4,25,17,2754,73.00,56.00
4,25,18,2755,72.00,54.70
4,25,19,2756,68.40,53.70
4,25,20,2757,64.60,52.00
4,25,21,2758,61.00,50.50
4,25,22,2759,58.60,50.20
4,25,23,2760,56.30,49.50
4,26,0,2761,54.00,48.70
4,26,1,2762,54.30,49.00
4,26,2,2763,54.70,49.40
4,26,3,2764,55.00,49.60
4,26,4,2765,54.30,49.90
4,26,5,2766,53.80,50.10
4,26,6,2767,53.10,50.30
4,26,7,2768,57.70,53.70
4,26,8,2769,62.20,56.80
4,26,9,2770,66.90,59.60
4,26,10,2771,69.60,61.60
4,26,11,2772,72.30,63.50
4,26,12,2773,75.00,65.20
4,26,13,2774,76.10,65.50
4,26,14,2775,77.00,65.10
4,26,15,2776,78.10,65.10
4,26,16,2777,77.00,64.50
4,26,17,2778,76.10,63.80
4,26,18,2779,75.00,63.00
4,26,19,2780,73.80,62.70
4,26,20,2781,72.30,62.30
4,26,21,2782,71.10,61.60
4,26,22,2783,70.00,61.80
4,26,23,2784,69.10,61.80
4,27,0,2785,68.00,61.70
4,27,1,2786,66.90,61.40
4,27,2,2787,66.00,61.00
4,27,3,2788,64.90,60.60
4,27,4,2789,64.60,60.20
4,27,5,2790,64.40,60.00
4,27,6,2791,64.00,59.70
4,27,7,2792,64.80,61.00
4,27,8,2793,65.30,62.20
4,27,9,2794,66.00,63.40
4,27,10,2795,64.40,62.10
4,27,11,2796,62.60,60.50
4,27,12,2797,61.00,59.10
4,27,13,2798,61.00,59.20
4,27,14,2799,61.00,59.20
4,27,15,2800,61.00,59.10
4,27,16,2801,61.70,59.90
4,27,17,2802,62.20,60.40
4,27,18,2803,63.00,61.20
4,27,19,2804,61.70,60.20
4,27,20,2805,60.30,59.40
4,27,21,2806,59.00,58.30
4,27,22,2807,59.00,58.50
4,27,23,2808,59.00,58.50
4,28,0,2809,59.00,58.30
4,28,1,2810,57.90,56.10
4,28,2,2811,57.00,54.20
4,28,3,2812,55.90,51.90
4,28,4,2813,54.70,50.80
4,28,5,2814,53.20,49.40
4,28,6,2815,52.00,48.20
4,28,7,2816,54.30,49.80
4,28,8,2817,56.70,51.30
4,28,9,2818,59.00,52.70
4,28,10,2819,60.60,53.60
4,28,11,2820,62.40,54.60
4,28,12,2821,64.00,55.20
4,28,13,2822,65.70,56.20
4,28,14,2823,67.50,57.30
4,28,15,2824,69.10,58.30
4,28,16,2825,67.10,57.20
4,28,17,2826,64.90,55.90
4,28,18,2827,63.00,54.90
4,28,19,2828,61.00,53.80
4,28,20,2829,59.00,52.60
4,28,21,2830,57.00,51.30
4,28,22,2831,54.70,49.80
4,28,23,2832,52.30,48.00
4,29,0,2833,50.00,46.30
4,29,1,2834,49.30,45.90
4,29,2,2835,48.70,45.30
4,29,3,2836,48.00,44.90
4,29,4,2837,46.90,44.10
4,29,5,2838,46.00,43.70
4,29,6,2839,45.00,42.90
4,29,7,2840,48.90,45.90
4,29,8,2841,53.10,48.60
4,29,9,2842,57.00,50.90
4,29,10,2843,58.10,51.40
4,29,11,2844,59.00,51.60
4,29,12,2845,60.10,51.80
4,29,13,2846,61.70,53.10
4,29,14,2847,63.30,54.00
4,29,15,2848,64.90,55.20
4,29,16,2849,64.00,54.60
4,29,17,2850,63.00,53.70
4,29,18,2851,62.10,53.10
4,29,19,2852,58.60,52.10
4,29,20,2853,55.40,50.90
4,29,21,2854,52.00,49.20
4,29,22,2855,50.70,48.30
4,29,23,2856,49.30,47.30
4,30,0,2857,48.00,46.40
4,30,1,2858,48.00,46.20
4,30,2,2859,48.00,46.10
4,30,3,2860,48.00,45.90
4,30,4,2861,46.90,45.20
4,30,5,2862,46.00,44.70
4,30,6,2863,45.00,43.90
4,30,7,2864,49.60,47.00
4,30,8,2865,54.30,49.80
4,30,9,2866,59.00,52.20
4,30,10,2867,61.00,53.30
4,30,11,2868,63.00,54.10
4,30,12,2869,64.90,55.20
4,30,13,2870,66.60,56.00
4,30,14,2871,68.40,57.30
4,30,15,2872,70.00,58.10
4,30,16,2873,68.70,57.40
4,30,17,2874,67.30,56.40
4,30,18,2875,66.00,55.60
4,30,19,2876,61.90,54.40
4,30,20,2877,58.50,53.40
4,30,21,2878,56.30,52.70
4,30,22,2879,56.10,53.30
4,30,23,2880,56.10,53.90
5,1,0,2881,56.80,54.70
5,1,1,2882,59.20,56.60
5,1,2,2883,60.10,57.50
5,1,3,2884,61.00,58.30
5,1,4,2885,62.10,59.30
5,1,5,2886,63.70,60.30
5,1,6,2887,64.90,61.30
5,1,7,2888,66.90,63.10
5,1,8,2889,70.00,64.80
5,1,9,2890,73.00,65.80
5,1,10,2891,73.90,66.10
5,1,11,2892,75.90,66.10
5,1,12,2893,75.00,64.60
5,1,13,2894,72.00,64.80
5,1,14,2895,73.00,63.40
5,1,15,2896,73.00,64.60
5,1,16,2897,77.00,65.30
5,1,17,2898,77.00,63.70
5,1,18,2899,73.90,63.20
5,1,19,2900,72.00,63.10
5,1,20,2901,71.10,62.20
5,1,21,2902,68.00,61.10
5,1,22,2903,66.00,60.40
5,1,23,2904,64.90,60.50
5,2,0,2905,64.90,60.50
5,2,1,2906,64.90,60.50
5,2,2,2907,64.00,59.10
5,2,3,2908,62.10,55.70
5,2,4,2909,62.10,56.10
5,2,5,2910,62.10,56.10
5,2,6,2911,62.10,56.10
5,2,7,2912,62.10,56.70
5,2,8,2913,61.00,56.30
5,2,9,2914,60.10,55.90
5,2,10,2915,61.00,56.20
5,2,11,2916,62.10,56.10
5,2,12,2917,64.00,57.40
5,2,13,2918,64.00,57.40
5,2,14,2919,64.90,57.80
5,2,15,2920,66.00,58.20
5,2,16,2921,70.00,60.70
5,2,17,2922,68.00,59.40
5,2,18,2923,69.10,60.40
5,2,19,2924,63.00,58.10
5,2,20,2925,61.00,56.70
5,2,21,2926,59.00,55.90
5,2,22,2927,57.00,55.10
5,2,23,2928,59.00,55.40
5,3,0,2929,59.00,55.90
5,3,1,2930,60.10,55.80
5,3,2,2931,57.90,53.90
5,3,3,2932,57.00,51.90
5,3,4,2933,55.90,50.00
5,3,5,2934,55.00,49.10
5,3,6,2935,55.00,49.10
5,3,7,2936,59.00,51.30
5,3,8,2937,62.10,53.50
5,3,9,2938,64.90,53.70
5,3,10,2939,66.90,53.40
5,3,11,2940,69.10,52.40
5,3,12,2941,71.10,54.70
5,3,13,2942,73.00,55.40
5,3,14,2943,73.00,55.80
5,3,15,2944,73.00,55.40
5,3,16,2945,73.00,55.40
5,3,17,2946,72.00,55.00
5,3,18,2947,68.00,54.20
5,3,19,2948,62.10,52.20
5,3,20,2949,59.00,50.90
5,3,21,2950,57.00,49.50
5,3,22,2951,57.00,50.00
5,3,23,2952,54.00,48.20
5,4,0,2953,53.10,47.70
5,4,1,2954,50.00,46.80
5,4,2,2955,51.10,46.80
5,4,3,2956,48.00,45.40
5,4,4,2957,48.00,45.90
5,4,5,2958,48.00,45.40
5,4,6,2959,48.90,46.30
5,4,7,2960,57.00,52.30
5,4,8,2961,62.10,55.00
5,4,9,2962,64.90,55.60
5,4,10,2963,66.90,55.90
5,4,11,2964,68.00,55.90
5,4,12,2965,71.10,57.10
5,4,13,2966,73.90,58.20
5,4,14,2967,73.90,59.60
5,4,15,2968,73.90,59.60
5,4,16,2969,75.00,59.10
5,4,17,2970,73.90,59.10
5,4,18,2971,72.00,58.90
5,4,19,2972,66.00,56.60
5,4,20,2973,61.00,54.60
5,4,21,2974,61.00,54.60
5,4,22,2975,59.00,49.10
5,4,23,2976,57.00,52.90
5,5,0,2977,55.00,51.50
5,5,1,2978,53.10,50.30
5,5,2,2979,52.00,49.20
5,5,3,2980,53.10,49.30
5,5,4,2981,50.00,47.90
5,5,5,2982,50.00,47.90
5,5,6,2983,53.10,49.70
5,5,7,2984,59.00,54.80
5,5,8,2985,62.10,56.70
5,5,9,2986,71.10,60.00
5,5,10,2987,75.00,61.90
5,5,11,2988,78.10,63.50
5,5,12,2989,79.00,63.80
5,5,13,2990,80.10,64.20
5,5,14,2991,81.00,64.50
5,5,15,2992,81.00,64.50
5,5,16,2993,81.00,64.50
5,5,17,2994,80.10,63.70
5,5,18,2995,77.00,63.20
5,5,19,2996,71.10,61.10
5,5,20,2997,68.00,60.00
5,5,21,2998,64.90,58.80
5,5,22,2999,64.00,58.50
5,5,23,3000,63.00,57.00
5,6,0,3001,62.10,57.80
5,6,1,3002,59.00,55.40
5,6,2,3003,59.00,56.00
5,6,3,3004,59.00,56.00
5,6,4,3005,60.10,56.40
5,6,5,3006,60.10,57.00
5,6,6,3007,60.10,57.00
5,6,7,3008,64.90,60.40
5,6,8,3009,70.00,63.50
5,6,9,3010,73.90,65.30
5,6,10,3011,79.00,65.20
5,6,11,3012,80.10,64.60
5,6,12,3013,82.00,65.20
5,6,13,3014,82.90,66.10
5,6,14,3015,84.90,66.70
5,6,15,3016,82.90,67.10
5,6,16,3017,84.00,66.90
5,6,17,3018,82.90,66.10
5,6,18,3019,79.00,65.90
5,6,19,3020,78.10,65.60
5,6,20,3021,79.00,66.50
5,6,21,3022,79.00,66.50
5,6,22,3023,66.90,61.80
5,6,23,3024,68.00,63.40
5,7,0,3025,66.90,63.00
5,7,1,3026,66.90,63.00
5,7,2,3027,66.00,62.70
5,7,3,3028,66.00,62.70
5,7,4,3029,64.00,61.50
5,7,5,3030,64.00,61.50
5,7,6,3031,64.90,61.80
5,7,7,3032,69.10,65.00
5,7,8,3033,75.90,68.40
5,7,9,3034,79.00,68.10
5,7,10,3035,80.10,67.30
5,7,11,3036,82.00,67.90
5,7,12,3037,80.10,68.00
5,7,13,3038,82.90,70.00
5,7,14,3039,82.90,69.40
5,7,15,3040,81.00,67.70
5,7,16,3041,80.10,67.40
5,7,17,3042,70.00,65.30
5,7,18,3043,68.00,64.10
5,7,19,3044,66.90,63.70
5,7,20,3045,66.00,63.40
5,7,21,3046,66.00,63.40
5,7,22,3047,66.00,62.70
5,7,23,3048,64.00,62.00
5,8,0,3049,63.00,60.40
5,8,1,3050,64.90,62.30
5,8,2,3051,64.90,62.30
5,8,3,3052,64.00,60.80
5,8,4,3053,63.00,60.40
5,8,5,3054,63.00,59.70
5,8,6,3055,63.00,59.70
5,8,7,3056,64.00,60.10
