MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,
1,8,18,187,37.00,36.70,
1,8,19,188,37.00,36.50,
1,8,20,189,36.70,36.20,
1,8,21,190,36.30,35.80,
1,8,22,191,36.00,35.60,
1,8,23,192,36.00,35.70,
1,9,0,193,36.00,35.90,
1,9,1,194,36.00,36.00,
1,9,2,195,37.60,37.50,
1,9,3,196,39.40,39.10,
1,9,4,197,41.00,40.50,
1,9,5,198,41.40,40.90,
1,9,6,199,41.70,41.20,
1,9,7,200,42.10,41.60,
1,9,8,201,43.70,43.20,
1,9,9,202,45.30,44.80,
1,9,10,203,46.90,46.50,
1,9,11,204,46.90,44.10,
1,9,12,205,46.90,41.50,
1,9,13,206,46.90,38.80,
1,9,14,207,45.00,37.20,
1,9,15,208,43.00,35.30,
1,9,16,209,41.00,33.30,
1,9,17,210,39.90,32.80,
1,9,18,211,39.00,32.30,
1,9,19,212,37.90,31.10,
1,9,20,213,37.00,31.10,
1,9,21,214,36.00,30.40,
1,9,22,215,35.10,29.50,
1,9,23,216,34.70,29.40,
1,10,0,217,34.30,28.90,
1,10,1,218,34.00,28.10,
1,10,2,219,33.30,28.00,
1,10,3,220,32.70,27.50,
1,10,4,221,32.00,26.60,
1,10,5,222,32.00,27.10,
1,10,6,223,32.00,27.10,
1,10,7,224,32.00,26.60,
1,10,8,225,31.60,26.70,
1,10,9,226,31.30,26.40,
1,10,10,227,30.90,25.50,
1,10,11,228,30.20,26.50,
1,10,12,229,29.70,27.10,
1,10,13,230,28.90,27.30,
1,10,14,231,28.60,27.20,
1,10,15,232,28.40,27.00,
1,10,16,233,28.00,26.50,
1,10,17,234,27.70,26.40,
1,10,18,235,27.30,26.20,
1,10,19,236,27.00,25.90,
1,10,20,237,26.60,25.60,
1,10,21,238,26.40,25.40,
1,10,22,239,26.10,24.90,
1,10,23,240,26.10,25.00,
1,11,0,241,26.10,24.90,
1,11,1,242,26.10,24.60,
1,11,2,243,25.30,24.00,
1,11,3,244,24.80,23.40,
1,11,4,245,24.10,22.40,
1,11,5,246,23.70,22.20,
1,11,6,247,23.40,22.00,
1,11,7,248,23.00,21.40,
1,11,8,249,24.10,22.40,
1,11,9,250,25.00,23.00,
1,11,10,251,26.10,23.70,
1,11,11,252,27.70,24.90,
1,11,12,253,29.30,25.90,
1,11,13,254,30.90,26.40,
1,11,14,255,30.00,26.20,
1,11,15,256,28.90,25.30,
1,11,16,257,28.00,24.40,
1,11,17,258,25.70,23.30,
1,11,18,259,23.40,21.80,
1,11,19,260,21.00,20.00,
1,11,20,261,20.70,19.70,
1,11,21,262,20.30,19.20,
1,11,22,263,19.90,18.70,
1,11,23,264,19.20,18.30,
1,12,0,265,18.70,18.00,
1,12,1,266,18.00,17.40,
1,12,2,267,18.70,18.00,
1,12,3,268,19.20,18.50,
1,12,4,269,19.90,19.00,
1,12,5,270,21.40,20.40,
1,12,6,271,22.60,21.50,
1,12,7,272,24.10,22.70,
1,12,8,273,26.10,24.50,
1,12,9,274,28.00,26.10,
1,12,10,275,30.00,27.40,
1,12,11,276,32.00,29.20,
1,12,12,277,34.00,30.80,
1,12,13,278,36.00,31.90,
1,12,14,279,37.00,32.70,
1,12,15,280,37.90,33.00,
1,12,16,281,39.00,33.30,
1,12,17,282,37.40,32.70,
1,12,18,283,35.60,31.60,
1,12,19,284,34.00,30.40,
1,12,20,285,29.70,27.60,
1,12,21,286,25.30,24.20,
1,12,22,287,21.00,20.60,
1,12,23,288,21.70,21.40,
1,13,0,289,22.30,21.90,
1,13,1,290,23.00,22.60,
1,13,2,291,23.40,23.00,
1,13,3,292,23.70,23.20,
1,13,4,293,24.10,23.30,
1,13,5,294,24.10,23.40,
1,13,6,295,24.10,23.40,
1,13,7,296,24.10,23.30,
1,13,8,297,25.00,24.30,
1,13,9,298,26.10,25.10,
1,13,10,299,27.00,25.90,
1,13,11,300,30.00,28.10,
1,13,12,301,32.90,30.00,
1,13,13,302,36.00,31.60,
1,13,14,303,36.30,32.20,
1,13,15,304,36.70,32.80,
1,13,16,305,37.00,32.90,
1,13,17,306,36.70,33.10,
1,13,18,307,36.30,32.90,
1,13,19,308,36.00,32.70,
1,13,20,309,35.20,32.90,
1,13,21,310,34.70,33.10,
1,13,22,311,34.00,33.20,
1,13,23,312,34.30,33.20,
1,14,0,313,34.70,33.10,
1,14,1,314,35.10,33.00,
1,14,2,315,33.40,30.80,
1,14,3,316,31.60,28.40,
1,14,4,317,30.00,25.90,
1,14,5,318,28.00,24.10,
1,14,6,319,26.10,22.10,
1,14,7,320,24.10,19.70,
1,14,8,321,24.40,20.10,
1,14,9,322,24.60,20.20,
1,14,10,323,25.00,19.90,
1,14,11,324,24.60,20.00,
1,14,12,325,24.40,20.00,
1,14,13,326,24.10,19.50,
1,14,14,327,22.50,18.10,
1,14,15,328,20.70,16.40,
1,14,16,329,19.00,14.40,
1,14,17,330,16.30,12.40,
1,14,18,331,13.60,10.10,
1,14,19,332,10.90,7.50,
1,14,20,333,9.00,6.10,
1,14,21,334,7.00,4.50,
1,14,22,335,5.00,2.60,
1,14,23,336,3.90,1.80,
1,15,0,337,3.00,1.00,
1,15,1,338,1.90,0.00,
1,15,2,339,1.00,-0.70,
1,15,3,340,0.00,-1.70,
1,15,4,341,-0.90,-2.60,
1,15,5,342,-2.00,-3.40,
1,15,6,343,-2.90,-4.20,
1,15,7,344,-4.00,-5.30,
1,15,8,345,-2.70,-4.10,
1,15,9,346,-1.30,-2.80,
1,15,10,347,0.00,-1.70,
1,15,11,348,1.90,0.00,
1,15,12,349,4.10,1.90,
1,15,13,350,6.10,3.30,
1,15,14,351,6.40,3.80,
1,15,15,352,6.60,4.00,
1,15,16,353,7.00,4.10,
1,15,17,354,6.30,3.70,
1,15,18,355,5.70,3.30,
1,15,19,356,5.00,2.60,
1,15,20,357,5.40,3.20,
1,15,21,358,5.70,3.50,
1,15,22,359,6.10,3.70,
1,15,23,360,5.70,3.60,
1,16,0,361,5.40,3.30,
1,16,1,362,5.00,2.90,
1,16,2,363,5.00,3.30,
1,16,3,364,5.00,3.50,
1,16,4,365,5.00,3.50,
1,16,5,366,5.40,4.20,
1,16,6,367,5.70,4.70,
1,16,7,368,6.10,5.10,
1,16,8,369,5.70,4.70,
1,16,9,370,5.40,4.20,
1,16,10,371,5.00,3.50,
1,16,11,372,5.00,3.80,
1,16,12,373,5.00,3.90,
1,16,13,374,5.00,4.00,
1,16,14,375,5.40,4.50,
1,16,15,376,5.70,4.90,
1,16,16,377,6.10,5.30,
1,16,17,378,6.40,5.70,
1,16,18,379,6.60,5.80,
1,16,19,380,7.00,6.00,
1,16,20,381,7.30,6.20,
1,16,21,382,7.70,6.40,
1,16,22,383,8.10,6.50,
1,16,23,384,8.40,6.90,
1,17,0,385,8.60,7.10,
1,17,1,386,9.00,7.30,
1,17,2,387,9.00,7.40,
1,17,3,388,9.00,7.40,
1,17,4,389,9.00,7.20,
1,17,5,390,8.10,6.60,
1,17,6,391,7.00,5.60,
1,17,7,392,6.10,4.60,
1,17,8,393,6.40,5.00,
1,17,9,394,6.60,5.10,
1,17,10,395,7.00,5.30,
1,17,11,396,8.60,6.90,
1,17,12,397,10.40,8.50,
1,17,13,398,12.00,9.70,
1,17,14,399,13.10,10.60,
1,17,15,400,14.00,11.20,
1,17,16,401,15.10,11.70,
1,17,17,402,12.40,9.70,
1,17,18,403,9.70,7.40,
1,17,19,404,7.00,4.90,
1,17,20,405,5.40,3.60,
1,17,21,406,3.60,1.90,
1,17,22,407,1.90,0.20,
1,17,23,408,1.20,-0.10,
1,18,0,409,0.70,-0.50,
1,18,1,410,0.00,-1.00,
1,18,2,411,0.70,-0.30,
1,18,3,412,1.20,0.20,
1,18,4,413,1.90,0.80,
1,18,5,414,2.70,1.60,
1,18,6,415,3.20,2.00,
1,18,7,416,3.90,2.60,
1,18,8,417,5.40,4.00,
1,18,9,418,6.60,5.10,
1,18,10,419,8.10,6.20,
1,18,11,420,11.10,8.90,
1,18,12,421,14.00,11.20,
1,18,13,422,17.10,13.30,
1,18,14,423,17.80,14.60,
1,18,15,424,18.30,15.40,
1,18,16,425,19.00,16.30,
1,18,17,426,17.80,15.80,
1,18,18,427,16.30,14.70,
1,18,19,428,15.10,13.60,
1,18,20,429,12.40,11.40,
1,18,21,430,9.70,9.00,
1,18,22,431,7.00,6.40,
1,18,23,432,5.70,5.20,
1,19,0,433,4.30,3.80,
1,19,1,434,3.00,2.50,
1,19,2,435,2.70,2.30,
1,19,3,436,2.30,2.00,
1,19,4,437,1.90,1.60,
1,19,5,438,2.30,2.00,
1,19,6,439,2.70,2.30,
1,19,7,440,3.00,2.50,
1,19,8,441,8.60,7.60,
1,19,9,442,14.40,12.60,
1,19,10,443,19.90,16.90,
1,19,11,444,21.40,18.20,
1,19,12,445,22.60,18.90,
1,19,13,446,24.10,19.50,
1,19,14,447,24.10,19.90,
1,19,15,448,24.10,19.80,
1,19,16,449,24.10,19.50,
1,19,17,450,22.60,18.70,
1,19,18,451,21.40,17.80,
1,19,19,452,19.90,16.30,
1,19,20,453,19.90,16.70,
1,19,21,454,19.90,16.70,
1,19,22,455,19.90,16.50,
1,19,23,456,19.90,16.80,
1,20,0,457,19.90,16.80,
1,20,1,458,19.90,16.50,
1,20,2,459,20.30,17.20,
1,20,3,460,20.70,17.60,
1,20,4,461,21.00,17.70,
1,20,5,462,21.00,18.30,
1,20,6,463,21.00,18.50,
1,20,7,464,21.00,18.50,
1,20,8,465,23.70,21.00,
1,20,9,466,26.20,23.10,
1,20,10,467,28.90,25.00,
1,20,11,468,28.60,25.90,
1,20,12,469,28.40,26.60,
1,20,13,470,28.00,26.90,
1,20,14,471,29.30,27.40,
1,20,15,472,30.70,27.90,
1,20,16,473,32.00,27.70,
1,20,17,474,31.60,27.90,
1,20,18,475,31.30,27.60,
1,20,19,476,30.90,27.10,
1,20,20,477,30.20,26.50,
1,20,21,478,29.70,25.80,
1,20,22,479,28.90,24.50,
1,20,23,480,27.30,23.80,
1,21,0,481,25.70,22.80,
1,21,1,482,24.10,21.40,
1,21,2,483,22.60,20.00,
