MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,
1,8,18,187,24.10,20.00,
1,8,19,188,23.00,19.10,
1,8,20,189,25.00,20.60,
1,8,21,190,26.10,21.80,
1,8,22,191,26.10,22.00,
1,8,23,192,27.00,23.10,
1,9,0,193,27.00,22.80,
1,9,1,194,27.00,22.80,
1,9,2,195,27.00,23.30,
1,9,3,196,28.00,24.00,
1,9,4,197,28.00,24.20,
1,9,5,198,28.00,24.80,
1,9,6,199,28.90,26.20,
1,9,7,200,30.00,27.50,
1,9,8,201,30.90,28.70,
1,9,9,202,32.00,29.40,
1,9,10,203,34.00,31.20,
1,9,11,204,35.10,31.50,
1,9,12,205,35.10,31.50,
1,9,13,206,39.00,33.80,
1,9,14,207,39.90,34.70,
1,9,15,208,39.90,35.10,
1,9,16,209,42.10,35.90,
1,9,17,210,37.00,33.00,
1,9,18,211,34.00,31.20,
1,9,19,212,32.00,29.80,
1,9,20,213,37.90,32.50,
1,9,21,214,37.00,30.50,
1,9,22,215,35.10,28.40,
1,9,23,216,32.00,25.90,
1,10,0,217,30.00,24.40,
1,10,1,218,28.00,22.50,
1,10,2,219,26.10,21.30,
1,10,3,220,25.00,20.50,
1,10,4,221,23.00,19.10,
1,10,5,222,23.00,19.10,
1,10,6,223,21.00,17.70,
1,10,7,224,21.00,17.70,
1,10,8,225,21.90,18.30,
1,10,9,226,24.10,20.30,
1,10,10,227,25.00,20.60,
1,10,11,228,28.00,22.50,
1,10,12,229,27.00,21.80,
1,10,13,230,30.00,23.80,
1,10,14,231,28.00,22.30,
1,10,15,232,30.00,23.80,
1,10,16,233,28.00,22.30,
1,10,17,234,26.10,20.90,
1,10,18,235,25.00,19.90,
1,10,19,236,24.10,19.30,
1,10,20,237,21.90,17.60,
1,10,21,238,21.00,17.20,
1,10,22,239,19.90,16.20,
1,10,23,240,19.90,16.20,
1,11,0,241,19.90,16.40,
1,11,1,242,19.90,16.40,
1,11,2,243,18.00,14.80,
1,11,3,244,18.00,14.80,
1,11,4,245,18.00,15.00,
1,11,5,246,17.10,14.30,
1,11,6,247,17.10,14.30,
1,11,7,248,19.00,15.90,
1,11,8,249,18.00,15.30,
1,11,9,250,21.00,17.50,
1,11,10,251,23.00,18.70,
1,11,11,252,25.00,20.10,
1,11,12,253,26.10,21.00,
1,11,13,254,28.00,22.50,
1,11,14,255,28.90,23.10,
1,11,15,256,28.00,22.50,
1,11,16,257,27.00,21.60,
1,11,17,258,25.00,20.10,
1,11,18,259,23.00,18.70,
1,11,19,260,23.00,18.70,
1,11,20,261,21.00,17.50,
1,11,21,262,21.00,17.30,
1,11,22,263,19.90,16.50,
1,11,23,264,19.00,15.90,
1,12,0,265,18.00,15.20,
1,12,1,266,16.00,13.50,
1,12,2,267,16.00,13.50,
1,12,3,268,16.00,13.50,
1,12,4,269,17.10,14.50,
1,12,5,270,16.00,13.50,
1,12,6,271,15.10,12.80,
1,12,7,272,15.10,13.00,
1,12,8,273,16.00,13.70,
1,12,9,274,19.90,16.90,
1,12,10,275,25.00,20.60,
1,12,11,276,28.00,23.00,
1,12,12,277,28.90,23.80,
1,12,13,278,30.90,25.30,
1,12,14,279,32.00,26.00,
1,12,15,280,33.10,26.70,
1,12,16,281,32.00,25.80,
1,12,17,282,28.90,23.60,
1,12,18,283,28.00,23.00,
1,12,19,284,24.10,20.40,
1,12,20,285,23.00,19.50,
1,12,21,286,23.00,19.70,
1,12,22,287,25.00,21.20,
1,12,23,288,23.00,19.70,
1,13,0,289,21.00,18.30,
1,13,1,290,24.10,20.60,
1,13,2,291,21.00,18.10,
1,13,3,292,21.00,18.10,
1,13,4,293,21.90,18.90,
1,13,5,294,21.90,18.90,
1,13,6,295,23.00,19.90,
1,13,7,296,23.00,19.70,
1,13,8,297,23.00,19.90,
1,13,9,298,25.00,21.40,
1,13,10,299,28.00,23.60,
1,13,11,300,30.00,24.90,
1,13,12,301,32.00,26.50,
1,13,13,302,32.00,26.20,
1,13,14,303,33.10,27.10,
1,13,15,304,34.00,27.70,
1,13,16,305,34.00,27.70,
1,13,17,306,32.00,26.50,
1,13,18,307,30.90,25.80,
1,13,19,308,30.00,25.20,
1,13,20,309,28.90,24.50,
1,13,21,310,30.00,25.70,
1,13,22,311,30.90,26.30,
1,13,23,312,30.90,26.30,
1,14,0,313,28.90,24.50,
1,14,1,314,28.00,23.90,
1,14,2,315,28.00,23.60,
1,14,3,316,27.00,23.00,
1,14,4,317,26.10,22.40,
1,14,5,318,26.10,22.40,
1,14,6,319,26.10,22.40,
1,14,7,320,26.10,22.70,
1,14,8,321,27.00,23.30,
1,14,9,322,30.90,26.30,
1,14,10,323,33.10,27.80,
1,14,11,324,36.00,29.60,
1,14,12,325,37.90,30.90,
1,14,13,326,39.90,32.10,
1,14,14,327,41.00,32.50,
1,14,15,328,39.90,31.60,
1,14,16,329,39.90,31.40,
1,14,17,330,37.90,30.00,
1,14,18,331,35.10,28.60,
1,14,19,332,34.00,27.90,
1,14,20,333,30.00,25.20,
1,14,21,334,34.00,27.40,
1,14,22,335,30.90,25.80,
1,14,23,336,30.00,25.20,
1,15,0,337,30.00,25.40,
1,15,1,338,30.90,26.00,
1,15,2,339,30.90,26.00,
1,15,3,340,28.90,24.70,
1,15,4,341,28.90,24.70,
1,15,5,342,28.90,24.70,
1,15,6,343,28.00,23.90,
1,15,7,344,28.00,23.90,
1,15,8,345,27.00,23.20,
1,15,9,346,30.00,25.20,
1,15,10,347,32.00,26.60,
1,15,11,348,34.00,28.10,
1,15,12,349,36.00,29.30,
1,15,13,350,39.00,31.30,
1,15,14,351,39.90,31.60,
1,15,15,352,39.00,31.10,
1,15,16,353,37.90,30.40,
1,15,17,354,35.10,28.80,
1,15,18,355,34.00,27.80,
1,15,19,356,32.00,26.60,
1,15,20,357,30.90,25.70,
