site_id,local_id,asset_id,x_make,x_model,asset_type,x_tonnage,x_evap_hp,x_eer,x_refrig_type,year,age,x_economizer,x_vfd,x_cmp_stg,x_condition,strategy,cost,n_make,n_model,n_tonnage,n_evap_hp,n_eer,n_economizer,n_vfd,n_cmp_stg
Anderson,1,Anderson-1,,,PKG,50,20,10.98092265,,2001,,FALSE,FALSE,1,,Replace,,York,YV50N1DP4Q1CFT11A1,50,20,10.4,FALSE,TRUE,2
Anderson,15,Anderson-15,,,PKG,50,20,10.98092265,,2001,,FALSE,FALSE,1,,Replace,,York,YV50N1DP4Q1CFT11A1,50,20,10.4,FALSE,TRUE,2
Anderson,2,Anderson-2,,,PKG,50,20,10.98092265,,2001,,FALSE,FALSE,1,,Replace,,York,YV50N1DP4Q1CFT11A1,50,20,10.4,FALSE,TRUE,2
Anderson,5,Anderson-5,,,PKG,50,20,10.98092265,,2001,,FALSE,FALSE,1,,Replace,,York,YV50N1DP4Q1CFT11A1,50,20,10.4,FALSE,TRUE,2
Anderson,6,Anderson-6,,,PKG,50,20,10.81620881,,2002,,FALSE,FALSE,1,,Replace,,York,YV50N1DP4Q1CFT11A1,50,20,10.4,FALSE,TRUE,2
Anderson,7,Anderson-7,,,PKG,50,20,10.81620881,,2002,,FALSE,FALSE,1,,Replace,,York,YV50N1DP4Q1CFT11A1,50,20,10.4,FALSE,TRUE,2
Anderson,8,Anderson-8,,,PKG,50,20,10.49415619,,2004,,FALSE,FALSE,1,,Replace,,York,YV50N1DP4Q1CFT11A1,50,20,10.4,FALSE,TRUE,2
Anderson,18,Anderson-18,Trane,TCH600B40K1A4NC1ABC0000HH,PKG,50,20,12.25575248,,2012,,FALSE,FALSE,1,,Retrofit,,Trane,TCH600B40K1A4NC1ABC0000HH,50,20,8.5,FALSE,TRUE,2
Anderson,19,Anderson-19,Trane,TCH600B40K1A4NC1ABC0000HH,PKG,50,20,12.25575248,,2012,,FALSE,FALSE,1,,Retrofit,,Trane,TCH600B40K1A4NC1ABC0000HH,50,20,8.5,FALSE,TRUE,2
Lowry,66,Lowry-66,Trane,YCD480B4HM1A2KC1A,PKG,40,10,11.71247489,,2015,,FALSE,FALSE,1,,Retrofit,,Trane,YCD480B4HM1A2KC1A,40,10,10,FALSE,TRUE,2
Tulsa,86,Tulsa-86,,,PKG,30,15,10.49415619,,2004,,FALSE,FALSE,1,,Replace,,York,YV30N1BP4Q1CFT11A1,30,15,10.4,FALSE,TRUE,2
Tulsa,73,Tulsa-73,Trane,YCD360B4HC1A2DC1A,PKG,30,10,12.6318663,,2010,,FALSE,FALSE,1,,Retrofit,,Trane,YCD360B4HC1A2DC1A,30,10,8.75,FALSE,TRUE,1
Lowry,51,Lowry-51,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,54,Lowry-54,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,55,Lowry-55,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,56,Lowry-56,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,58,Lowry-58,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,59,Lowry-59,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,60,Lowry-60,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,65,Lowry-65,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,67,Lowry-67,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,68,Lowry-68,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,69,Lowry-69,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,70,Lowry-70,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Lowry,71,Lowry-71,Trane,TCD360B40G1A2DC1A,PKG,30,10,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,TCD360B40G1A2DC1A,30,10,10,FALSE,TRUE,1
Tulsa,76,Tulsa-76,Trane,YCD360B4HF1A1CC,PKG,30,7.5,12.4423883,,2011,,FALSE,FALSE,1,,Retrofit,,Trane,YCD360B4HF1A1CC,30,7.5,8.88,FALSE,TRUE,1
